Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSG00000267309.1	ZNF566-AS1	chr19	+	36489649	36491040	0.000000	0.000000	0.000000
ENSG00000267091.1	CTBP2P7	chr19	-	36496916	36498159	0.000000	0.000000	0.000000
ENSG00000254004.7	ZNF260	chr19	-	36510687	36528271	0.329502	47.208120	47.520186
ENSG00000228629.2	ENSG00000228629	chr19	+	36528318	36535235	0.000000	0.000000	0.000000
ENSG00000186020.13	ZNF529	chr19	-	36534774	36605276	0.055084	21.431736	21.573409
ENSG00000233527.10	ZNF529-AS1	chr19	+	36573070	36594712	0.142058	43.429399	43.716486
ENSG00000161298.19	ZNF382	chr19	+	36604817	36634114	0.100743	20.110472	20.243410
ENSG00000197808.14	ZNF461	chr19	-	36636618	36666853	0.003465	13.130074	13.216869
ENSG00000276071.1	ENSG00000276071	chr19	+	36668102	36669404	0.000000	0.000000	0.000000
ENSG00000225975.8	ZNF567-DT	chr19	-	36682636	36687468	0.089686	15.874968	15.979909
ENSG00000189042.14	ZNF567	chr19	+	36687612	36727701	0.048888	28.717062	28.906894
ENSG00000267041.6	ZNF850	chr19	-	36714383	36772825	0.041628	13.676883	13.767293
ENSG00000267260.4	ENSG00000267260	chr19	+	36773100	36777078	0.000000	0.000000	0.000000
ENSG00000267353.1	ENSG00000267353	chr19	-	36773712	36775908	0.149644	20.289307	20.423428
ENSG00000267254.8	ZNF790-AS1	chr19	+	36797501	36831596	0.000000	0.000000	0.000000
ENSG00000197863.9	ZNF790	chr19	-	36817428	36850787	0.142226	38.272875	38.525875
ENSG00000251247.13	ZNF345	chr19	+	36850361	36913029	0.000000	0.000000	0.000000
ENSG00000291239.1	ENSG00000291239	chr19	+	36850858	36998682	0.000000	0.000000	0.000000
ENSG00000206669.1	Y_RNA	chr19	-	36858227	36858329	0.000000	0.000000	0.000000
ENSG00000185869.15	ZNF829	chr19	-	36888124	36916291	0.060073	13.041944	13.128157
ENSG00000243297.2	RPL31P61	chr19	+	36901742	36902117	121.707478	16501.566083	16610.648330
ENSG00000198453.15	ZNF568	chr19	+	36916316	37005037	0.035762	17.973535	18.092347
ENSG00000197050.11	ZNF420	chr19	+	37007857	37130368	0.125695	27.401628	27.582764
ENSG00000275547.1	ENSG00000275547	chr19	-	37024886	37025254	0.000000	0.000000	0.000000
ENSG00000267345.2	ENSG00000267345	chr19	-	37075113	37078605	0.000000	0.000000	0.000000
ENSG00000267672.1	ENSG00000267672	chr19	+	37091341	37092564	0.000000	0.000000	0.000000
ENSG00000267360.6	ENSG00000267360	chr19	-	37093019	37210512	0.003790	41.486212	41.760453
ENSG00000196967.11	ZNF585A	chr19	-	37106734	37172741	0.018988	11.958629	12.037681
ENSG00000267437.1	ENSG00000267437	chr19	-	37128679	37141640	0.000000	0.000000	0.000000
ENSG00000245680.11	ZNF585B	chr19	-	37181579	37218153	0.055264	22.179888	22.326506
ENSG00000188283.12	ZNF383	chr19	+	37217926	37248740	0.046076	12.023845	12.103328
ENSG00000267605.8	ENSG00000267605	chr19	-	37235507	37304395	0.000000	0.000000	0.000000
ENSG00000226686.10	LINC01535	chr19	+	37251867	37265547	0.000000	0.000000	0.000000
ENSG00000286449.1	ENSG00000286449	chr19	+	37304451	37309641	0.000000	0.000000	0.000000
ENSG00000181666.19	ZNF875	chr19	+	37312837	37369365	0.046024	92.271576	92.881530
ENSG00000276846.1	ENSG00000276846	chr19	-	37314868	37315620	0.069179	9.379554	9.441557
ENSG00000267682.1	ENSG00000267682	chr19	+	37337236	37337743	0.000000	0.000000	0.000000
ENSG00000189164.15	ZNF527	chr19	+	37371061	37393066	0.046714	7.643674	7.694202
ENSG00000279936.1	ENSG00000279936	chr19	-	37401404	37403846	0.046377	6.287971	6.329537
ENSG00000196437.12	ZNF569	chr19	-	37411155	37469275	0.143849	21.764323	21.908195
ENSG00000171827.11	ZNF570	chr19	+	37467585	37488652	0.104028	18.058410	18.177784
ENSG00000266916.9	ZNF793-AS1	chr19	-	37497159	37507122	0.000000	0.000000	0.000000
ENSG00000267115.1	ENSG00000267115	chr19	-	37503906	37504465	0.000000	0.000000	0.000000
ENSG00000188227.14	ZNF793	chr19	+	37506939	37548762	0.018405	4.573514	4.603747
ENSG00000180458.2	ENSG00000180458	chr19	-	37545470	37549171	0.000000	0.000000	0.000000
ENSG00000267470.6	ZNF571-AS1	chr19	+	37548914	37587348	0.000000	0.000000	0.000000
ENSG00000171817.17	ZNF540	chr19	+	37551406	37614179	0.034576	11.104180	11.177583
ENSG00000180479.15	ZNF571	chr19	-	37554782	37594792	0.000000	0.000000	0.000000
ENSG00000120784.17	ZFP30	chr19	-	37613749	37692337	0.043439	38.821583	39.078210
ENSG00000290988.1	ZNF781	chr19	-	37667751	37692315	0.000000	0.000000	0.000000
ENSG00000196381.13	ZNF781	chr19	-	37668579	37676393	0.000000	0.000000	0.000000
ENSG00000267552.6	ENSG00000267552	chr19	-	37689865	37719188	0.000000	0.000000	0.000000
ENSG00000267319.1	SELENOKP1	chr19	-	37693280	37693564	1.993105	270.232811	272.019163
ENSG00000198182.13	ZNF607	chr19	-	37696371	37719761	0.601962	88.708433	89.294833
ENSG00000289748.1	ENSG00000289748	chr19	-	37696863	37697402	3.563237	483.117322	486.310929
ENSG00000267152.1	ENSG00000267152	chr19	-	37728586	37730643	0.000000	0.000000	0.000000
ENSG00000287496.1	ENSG00000287496	chr19	+	37728596	37730733	0.000000	0.000000	0.000000
ENSG00000189144.15	ZNF573	chr19	-	37735833	37817300	0.022498	192.995041	194.270819
ENSG00000267422.1	ENSG00000267422	chr19	+	37779686	37792865	1.907914	338.604347	340.842663
ENSG00000291089.1	ENSG00000291089	chr19	+	37817332	37832160	0.000000	0.000000	0.000000
ENSG00000267640.9	ENSG00000267640	chr19	+	37822623	37823906	0.000000	0.000000	0.000000
ENSG00000290722.1	WDR87BP	chr19	-	37823722	37855215	0.000000	0.000000	0.000000
ENSG00000225868.8	WDR87BP	chr19	-	37829050	37836964	0.000000	0.000000	0.000000
ENSG00000171804.11	WDR87	chr19	-	37884823	37906677	0.000000	0.000000	0.000000
ENSG00000105738.11	SIPA1L3	chr19	+	37907208	38208369	0.045623	100.031445	100.692695
ENSG00000268051.1	ENSG00000268051	chr19	+	37963853	37964790	0.000000	0.000000	0.000000
ENSG00000268764.1	ENSG00000268764	chr19	-	38108500	38109533	0.000000	0.000000	0.000000
ENSG00000269653.1	ENSG00000269653	chr19	+	38184376	38186265	0.000000	0.000000	0.000000
ENSG00000268499.1	ENSG00000268499	chr19	+	38199836	38200934	0.019411	2.631818	2.649215
ENSG00000275132.1	RN7SL663P	chr19	+	38200234	38200532	0.000000	0.000000	0.000000
ENSG00000011332.22	DPF1	chr19	-	38211006	38229714	0.000000	0.000000	0.000000
ENSG00000167642.13	SPINT2	chr19	+	38244035	38292615	0.019239	43.625589	43.913972
ENSG00000167641.11	PPP1R14A	chr19	-	38251237	38256532	0.000000	0.000000	0.000000
ENSG00000267748.4	ENSG00000267748	chr19	+	38289151	38304910	0.000000	0.000000	0.000000
ENSG00000286037.1	ENSG00000286037	chr19	-	38290117	38292423	0.000000	0.000000	0.000000
ENSG00000200209.1	Y_RNA	chr19	+	38294544	38294636	0.000000	0.000000	0.000000
ENSG00000167645.17	YIF1B	chr19	-	38303558	38317273	0.278139	65.139896	65.570498
ENSG00000167644.12	C19orf33	chr19	+	38304164	38305006	0.000000	0.000000	0.000000
ENSG00000099337.5	KCNK6	chr19	+	38319845	38332076	0.000000	0.000000	0.000000
ENSG00000099338.23	CATSPERG	chr19	+	38335775	38370943	0.000000	0.000000	0.000000
ENSG00000266963.1	ENSG00000266963	chr19	-	38361795	38362484	0.000000	0.000000	0.000000
ENSG00000099341.13	PSMD8	chr19	+	38374563	38383850	1.269685	597.484452	601.434074
ENSG00000179168.15	GGN	chr19	-	38384267	38388082	0.000000	0.000000	0.000000
ENSG00000267090.1	ENSG00000267090	chr19	+	38385522	38386759	0.000000	0.000000	0.000000
ENSG00000188766.13	SPRED3	chr19	+	38388421	38399587	0.000000	0.000000	0.000000
ENSG00000130244.13	FAM98C	chr19	+	38403093	38409088	0.000000	0.000000	0.000000
ENSG00000171777.17	RASGRP4	chr19	-	38409051	38426305	0.000000	0.000000	0.000000
ENSG00000196218.14	RYR1	chr19	+	38433691	38595273	0.000000	0.000000	0.000000
ENSG00000269445.1	ENSG00000269445	chr19	-	38526954	38528555	0.000000	0.000000	0.000000
ENSG00000268055.2	ENSG00000268055	chr19	-	38535512	38537142	0.000000	0.000000	0.000000
ENSG00000104814.13	MAP4K1	chr19	-	38587641	38618882	2.625988	554.536783	558.202502
ENSG00000267291.1	MAP4K1-AS1	chr19	+	38596346	38601694	0.000000	0.000000	0.000000
ENSG00000178982.10	EIF3K	chr19	+	38619082	38636955	1.072810	1725.969555	1737.378935
ENSG00000130402.14	ACTN4	chr19	+	38647649	38731589	0.263935	460.760633	463.806453
ENSG00000267375.1	ENSG00000267375	chr19	-	38683873	38693606	0.000000	0.000000	0.000000
ENSG00000182472.9	CAPN12	chr19	-	38730187	38769904	0.016450	4.410678	4.439834
ENSG00000267892.1	ENSG00000267892	chr19	+	38738284	38739863	0.000000	0.000000	0.000000
ENSG00000205076.5	LGALS7	chr19	-	38770968	38773517	0.000000	0.000000	0.000000
ENSG00000178934.5	LGALS7B	chr19	+	38789200	38791754	0.000000	0.000000	0.000000
ENSG00000207296.1	RNU6-140P	chr19	-	38797002	38797109	0.000000	0.000000	0.000000
ENSG00000171747.9	LGALS4	chr19	-	38801671	38812945	0.000000	0.000000	0.000000
ENSG00000104823.9	ECH1	chr19	-	38815422	38831841	4.278362	1191.717062	1199.594810
ENSG00000268083.5	ENSG00000268083	chr19	-	38817471	38840178	0.000000	0.000000	0.000000
ENSG00000268756.1	ENSG00000268756	chr19	+	38820166	38823223	0.000000	0.000000	0.000000
ENSG00000104824.18	HNRNPL	chr19	-	38836370	38852347	3.558325	1573.486013	1583.887413
ENSG00000269688.1	ENSG00000269688	chr19	-	38844729	38845499	0.283976	38.502554	38.757072
ENSG00000187994.14	RINL	chr19	-	38867830	38878275	0.890332	197.835926	199.143704
ENSG00000269050.1	ENSG00000269050	chr19	+	38870159	38873763	0.000000	0.000000	0.000000
ENSG00000068903.21	SIRT2	chr19	-	38878555	38899862	0.183206	68.578844	69.032179
ENSG00000104825.17	NFKBIB	chr19	+	38899700	38908893	0.182298	91.319506	91.923166
ENSG00000262484.2	CCER2	chr19	-	38908980	38912186	0.000000	0.000000	0.000000
ENSG00000104835.15	SARS2	chr19	-	38915266	38930763	0.518484	168.009788	169.120403
ENSG00000269547.1	ENSG00000269547	chr19	-	38915404	38949855	0.000000	0.000000	0.000000
ENSG00000128626.12	MRPS12	chr19	+	38930944	38933168	0.826233	161.244833	162.310729
ENSG00000269486.2	ERVK9-11	chr19	-	38935297	38938632	0.167388	22.695106	22.845130
ENSG00000269190.6	FBXO17	chr19	-	38941401	38975742	0.000000	0.000000	0.000000
ENSG00000287271.1	ENSG00000287271	chr19	+	38975161	39014527	0.000000	0.000000	0.000000
ENSG00000161243.10	FBXO27	chr19	-	38990714	39032785	0.000000	0.000000	0.000000
ENSG00000267992.1	ENSG00000267992	chr19	+	39030436	39031323	0.000000	0.000000	0.000000
ENSG00000183760.11	ACP7	chr19	+	39083913	39111493	0.000000	0.000000	0.000000
ENSG00000130669.17	PAK4	chr19	+	39125770	39182816	0.045959	61.451744	61.857966
ENSG00000269172.1	ENSG00000269172	chr19	-	39134882	39136463	0.000000	0.000000	0.000000
ENSG00000188505.5	NCCRP1	chr19	+	39196964	39201884	0.000000	0.000000	0.000000
ENSG00000179751.7	SYCN	chr19	-	39202825	39204263	0.000000	0.000000	0.000000
ENSG00000268510.1	IFNL3P1	chr19	-	39236433	39237293	0.000000	0.000000	0.000000
ENSG00000197110.10	IFNL3	chr19	-	39243455	39245250	0.000000	0.000000	0.000000
ENSG00000272395.8	IFNL4	chr19	-	39246314	39248856	0.000000	0.000000	0.000000
ENSG00000213926.3	MSRB1P1	chr19	-	39254916	39255269	0.000000	0.000000	0.000000
ENSG00000272311.1	IFNL4P1	chr19	+	39264382	39265817	0.000000	0.000000	0.000000
ENSG00000183709.8	IFNL2	chr19	+	39268396	39270188	0.000000	0.000000	0.000000
ENSG00000182393.3	IFNL1	chr19	+	39296407	39298673	0.000000	0.000000	0.000000
ENSG00000128011.5	LRFN1	chr19	-	39306566	39320863	0.000000	0.000000	0.000000
ENSG00000130755.13	GMFG	chr19	-	39328353	39342372	1.278987	488.470443	491.699436
ENSG00000290031.1	ENSG00000290031	chr19	+	39336186	39336615	0.000000	0.000000	0.000000
ENSG00000269246.2	ENSG00000269246	chr19	-	39341772	39342028	0.000000	0.000000	0.000000
ENSG00000179134.16	SAMD4B	chr19	+	39342421	39385710	0.310306	78.211939	78.728953
ENSG00000241983.3	RN7SL566P	chr19	+	39369153	39369448	2.540663	344.472822	346.749931
ENSG00000006712.15	PAF1	chr19	-	39385629	39391154	1.100000	197.151635	198.454889
ENSG00000063322.15	MED29	chr19	+	39391303	39400641	0.564524	81.849111	82.390168
ENSG00000288919.1	ENSG00000288919	chr19	+	39402842	39404200	0.000000	0.000000	0.000000
ENSG00000128016.7	ZFP36	chr19	+	39406847	39409412	3.472539	630.033520	634.198305
ENSG00000266559.1	MIR4530	chr19	-	39409623	39409678	0.000000	0.000000	0.000000
ENSG00000090924.15	PLEKHG2	chr19	+	39412669	39428415	0.425176	67.377707	67.823102
ENSG00000105193.9	RPS16	chr19	-	39433137	39435949	24.312087	10029.968436	10096.270719
ENSG00000196235.14	SUPT5H	chr19	+	39436156	39476670	0.797863	441.409973	444.327877
ENSG00000105197.11	TIMM50	chr19	+	39480412	39493785	0.408789	144.542668	145.498155
ENSG00000090932.11	DLL3	chr19	+	39498895	39508481	0.000000	0.000000	0.000000
ENSG00000186838.15	SELENOV	chr19	+	39515139	39520675	0.000000	0.000000	0.000000
ENSG00000288770.1	ENSG00000288770	chr19	-	39528308	39528847	0.277900	37.678747	37.927819
ENSG00000176401.6	EID2B	chr19	-	39530987	39532852	0.079972	10.842910	10.914586
ENSG00000269792.1	ENSG00000269792	chr19	+	39532412	39534422	0.000000	0.000000	0.000000
ENSG00000269584.1	TDGF1P7	chr19	+	39534463	39535021	0.000000	0.000000	0.000000
ENSG00000176396.11	EID2	chr19	-	39538707	39540161	0.103215	13.994285	14.086793
ENSG00000269588.1	ENSG00000269588	chr19	+	39553034	39555356	0.000000	0.000000	0.000000
ENSG00000269188.1	ENSG00000269188	chr19	+	39584042	39586489	0.000000	0.000000	0.000000
ENSG00000244253.1	RPS29P24	chr19	+	39588955	39589125	0.000000	0.000000	0.000000
ENSG00000243581.1	RPS29P25	chr19	+	39590981	39591151	0.000000	0.000000	0.000000
ENSG00000239320.1	RPS29P26	chr19	+	39597832	39598002	0.000000	0.000000	0.000000
ENSG00000105198.12	LGALS13	chr19	+	39602524	39607474	0.000000	0.000000	0.000000
ENSG00000269519.1	ENSG00000269519	chr19	-	39631300	39631446	0.000000	0.000000	0.000000
ENSG00000290598.1	ENSG00000290598	chr19	+	39638685	39642401	0.000000	0.000000	0.000000
ENSG00000268153.6	ENSG00000268153	chr19	+	39639889	39642240	0.000000	0.000000	0.000000
ENSG00000268243.1	RPS29P30	chr19	+	39644502	39644612	0.000000	0.000000	0.000000
ENSG00000249861.4	LGALS16	chr19	+	39655913	39660647	0.000000	0.000000	0.000000
ENSG00000291086.1	LGALS17A	chr19	+	39679372	39686373	0.000000	0.000000	0.000000
ENSG00000226025.12	ENSG00000226025	chr19	+	39681433	39684148	0.000000	0.000000	0.000000
ENSG00000269460.1	ENSG00000269460	chr19	+	39685244	39694577	0.000000	0.000000	0.000000
ENSG00000268088.1	ENSG00000268088	chr19	+	39693925	39696258	0.000000	0.000000	0.000000
ENSG00000240320.1	RPS29P27	chr19	+	39697904	39698073	0.000000	0.000000	0.000000
ENSG00000006659.13	LGALS14	chr19	+	39704481	39709444	0.000000	0.000000	0.000000
ENSG00000278813.1	ENSG00000278813	chr19	-	39726030	39726775	0.000000	0.000000	0.000000
ENSG00000105205.7	CLC	chr19	-	39731255	39738029	0.000000	0.000000	0.000000
ENSG00000213921.8	LEUTX	chr19	+	39776595	39786291	0.000000	0.000000	0.000000
ENSG00000276445.1	ENSG00000276445	chr19	-	39812972	39813555	0.000000	0.000000	0.000000
ENSG00000105204.14	DYRK1B	chr19	-	39825350	39834201	0.418657	68.066879	68.516830
ENSG00000277759.1	MIR6719	chr19	-	39829716	39829802	0.000000	0.000000	0.000000
ENSG00000291312.1	ENSG00000291312	chr19	-	39830482	39831956	0.000000	0.000000	0.000000
ENSG00000105202.9	FBL	chr19	-	39834458	39846379	6.861574	2105.085672	2119.001168
ENSG00000275395.7	FCGBP	chr19	-	39863323	39934626	0.000000	0.000000	0.000000
ENSG00000187534.6	PRR13P5	chr19	-	39943239	39943680	8.536248	1157.377203	1165.027950
ENSG00000013275.8	PSMC4	chr19	+	39971165	39981764	1.682016	340.505775	342.756660
ENSG00000187187.14	ZNF546	chr19	+	39984134	40021038	0.023510	3.863732	3.889273
ENSG00000269069.1	ENSG00000269069	chr19	-	40023384	40025502	1.189884	161.329031	162.395483
ENSG00000128000.17	ZNF780B	chr19	-	40028260	40056231	0.226658	32.683974	32.900029
ENSG00000269749.1	ENSG00000269749	chr19	-	40048757	40090925	0.000000	0.000000	0.000000
ENSG00000197782.15	ZNF780A	chr19	-	40069152	40090943	0.149669	21.583319	21.725994
ENSG00000269296.1	ENSG00000269296	chr19	+	40090754	40094406	0.042004	5.695063	5.732710
ENSG00000230086.1	VN1R96P	chr19	-	40121311	40122168	0.000000	0.000000	0.000000
ENSG00000130758.8	MAP3K10	chr19	+	40191426	40215575	0.000000	0.000000	0.000000
ENSG00000174521.8	TTC9B	chr19	-	40216058	40218384	0.000000	0.000000	0.000000
ENSG00000105219.10	CCNP	chr19	-	40222208	40226697	0.000000	0.000000	0.000000
ENSG00000105221.18	AKT2	chr19	-	40230317	40285536	0.213239	393.815439	396.418723
ENSG00000205041.1	ENSG00000205041	chr19	-	40273489	40275479	0.000000	0.000000	0.000000
ENSG00000207631.1	MIR641	chr19	-	40282543	40282641	0.000000	0.000000	0.000000
ENSG00000206674.1	RNU6-945P	chr19	-	40299478	40299584	0.000000	0.000000	0.000000
ENSG00000160392.14	C19orf47	chr19	-	40319536	40348527	0.120393	40.341884	40.608561
ENSG00000207281.1	Y_RNA	chr19	-	40339059	40339164	0.000000	0.000000	0.000000
ENSG00000206925.1	Y_RNA	chr19	+	40342329	40342441	0.000000	0.000000	0.000000
ENSG00000105223.21	PLD3	chr19	+	40348456	40389472	0.117801	113.593218	114.344117
ENSG00000279759.1	ENSG00000279759	chr19	+	40355842	40360606	0.109862	14.895511	14.993976
ENSG00000275652.1	MIR6796	chr19	+	40369846	40369907	0.000000	0.000000	0.000000
ENSG00000160396.9	HIPK4	chr19	-	40379271	40390181	0.000000	0.000000	0.000000
ENSG00000105227.16	PRX	chr19	-	40393766	40414793	0.000000	0.000000	0.000000
ENSG00000197019.5	SERTAD1	chr19	-	40421589	40425992	0.136878	18.558444	18.681123
ENSG00000277453.1	ENSG00000277453	chr19	+	40426115	40426702	0.000000	0.000000	0.000000
ENSG00000167565.13	SERTAD3	chr19	-	40440844	40444335	0.445092	79.666483	80.193112
ENSG00000268366.1	SERTAD3-AS1	chr19	+	40443436	40444087	0.000000	0.000000	0.000000
ENSG00000090013.11	BLVRB	chr19	-	40447765	40465764	1.065788	298.884386	300.860137
ENSG00000277510.1	Metazoa_SRP	chr19	+	40450225	40450480	0.000000	0.000000	0.000000
ENSG00000160460.17	SPTBN4	chr19	+	40466241	40576464	0.000000	0.000000	0.000000
ENSG00000160410.15	SHKBP1	chr19	+	40576853	40591399	0.494357	159.908926	160.965990
ENSG00000090006.18	LTBP4	chr19	+	40592883	40629818	0.037112	47.789911	48.105822
ENSG00000105245.9	NUMBL	chr19	-	40665905	40690972	0.083718	26.990673	27.169093
ENSG00000123815.13	COQ8B	chr19	-	40691514	40725784	0.107876	70.332485	70.797412
ENSG00000223284.1	RNU6-195P	chr19	-	40708055	40708163	0.000000	0.000000	0.000000
ENSG00000086544.4	ITPKC	chr19	+	40717112	40740860	0.206283	27.968639	28.153524
ENSG00000188493.15	ACTMAP	chr19	-	40740856	40751553	0.654320	110.101392	110.829208
ENSG00000077312.9	SNRPA	chr19	+	40750637	40765389	0.864197	773.553615	778.667127
ENSG00000261857.7	MIA	chr19	+	40771648	40777490	0.000000	0.000000	0.000000
ENSG00000268975.2	MIA-RAB4B	chr19	+	40771648	40796943	0.000000	0.000000	0.000000
ENSG00000167578.18	RAB4B	chr19	+	40778216	40796942	0.530689	209.789675	211.176472
ENSG00000171570.11	RAB4B-EGLN2	chr19	+	40778242	40808418	0.000000	0.000000	0.000000
ENSG00000282951.1	ENSG00000282951	chr19	-	40779780	40796943	0.000000	0.000000	0.000000
ENSG00000269858.6	EGLN2	chr19	+	40798996	40808434	0.374585	143.474810	144.423238
ENSG00000268797.1	ENSG00000268797	chr19	+	40801297	40898282	0.000000	0.000000	0.000000
ENSG00000233622.3	CYP2T1P	chr19	-	40808474	40812100	0.000000	0.000000	0.000000
ENSG00000237118.3	CYP2F2P	chr19	-	40818414	40826772	0.000000	0.000000	0.000000
ENSG00000269843.1	ENSG00000269843	chr19	-	40831221	40837210	0.000000	0.000000	0.000000
ENSG00000279108.1	ENSG00000279108	chr19	+	40840159	40842039	0.000000	0.000000	0.000000
ENSG00000255974.8	CYP2A6	chr19	-	40843541	40850447	0.000000	0.000000	0.000000
ENSG00000198077.11	CYP2A7	chr19	-	40875439	40882752	0.000000	0.000000	0.000000
ENSG00000290611.1	CYP2G1P	chr19	+	40890826	40912357	0.000000	0.000000	0.000000
ENSG00000130612.17	CYP2G1P	chr19	+	40891219	40900155	0.000000	0.000000	0.000000
ENSG00000198251.7	CYP2A7P2	chr19	-	40908480	40910685	0.000000	0.000000	0.000000
ENSG00000291083.1	CYP2B7P	chr19	+	40924219	40950676	0.000000	0.000000	0.000000
ENSG00000256612.9	CYP2B7P	chr19	+	40924273	40949234	0.000000	0.000000	0.000000
ENSG00000269353.1	ENSG00000269353	chr19	+	40946347	40947450	0.000000	0.000000	0.000000
ENSG00000197408.10	CYP2B6	chr19	+	40991282	41018398	0.000000	0.000000	0.000000
ENSG00000213908.4	CYP2A7P1	chr19	-	41024268	41027720	0.000000	0.000000	0.000000
ENSG00000268101.2	CYP2G2P	chr19	-	41050449	41062444	0.000000	0.000000	0.000000
ENSG00000271299.1	ENSG00000271299	chr19	-	41073804	41074107	0.000000	0.000000	0.000000
ENSG00000197838.5	CYP2A13	chr19	+	41088451	41096195	0.000000	0.000000	0.000000
ENSG00000197446.9	CYP2F1	chr19	+	41114432	41128381	0.000000	0.000000	0.000000
ENSG00000268529.1	CYP2T3P	chr19	+	41134722	41137308	0.000000	0.000000	0.000000
ENSG00000224476.3	RPL36P16	chr19	+	41169861	41170166	0.000000	0.000000	0.000000
ENSG00000264423.2	RN7SL718P	chr19	-	41190927	41191229	0.000000	0.000000	0.000000
ENSG00000167600.14	CYP2S1	chr19	+	41193210	41207539	0.000000	0.000000	0.000000
ENSG00000167601.12	AXL	chr19	+	41219223	41261766	0.000000	0.000000	0.000000
ENSG00000269652.1	ENSG00000269652	chr19	-	41221426	41222051	0.000000	0.000000	0.000000
ENSG00000105323.18	HNRNPUL1	chr19	+	41262496	41307787	1.697064	856.071019	861.730006
ENSG00000239868.3	RN7SL34P	chr19	-	41286424	41286693	0.000000	0.000000	0.000000
ENSG00000105329.11	TGFB1	chr19	-	41301587	41353922	3.750112	748.856478	753.806732
